WKT;full_id;osm_id;osm_type;highway;sidewalk:left:surface;sidewalk:right:surface;bicycle:backward;destination:lanes;covered;sidewalk:both:surface;cycleway:both;cycleway:left;bicycle:forward;embedded_rails:lanes:forward;embedded_rails:lanes:backward;bus;oneway:bus;bus:lanes:forward;bus:lanes:backward;access:lanes:forward;access:lanes:backward;sidewalk:right;sidewalk:left;lanes:backward;destination:symbol:name;description;traffic_sign;placement:forward;destination:symbol;maxweight:signed;source:width;mapillary;image;embedded_rails:lanes;shoulder;mofa;motor_vehicle;loc_name;psv:lanes;carriageway_ref;voltage;cycleway;embedded_rails;tunnel;smoothness;change:lanes;wikidata;name:etymology:wikidata;placement;width;lane_markings;layer;bridge;priority_road;old_name;agricultural;destination:colour;destination;sidewalk;cycleway:right:lane;cycleway:right;operator;bus:lanes;access:lanes;zone:traffic;moped;turn:lanes:forward;turn:lanes:backward;ref;lanes:forward;destination:ref;destination:forward;destination:backward;maxheight;junction;turn:lanes;source:maxspeed;surface;oneway;old_ref;name;maxspeed;lit;lanes;foot;bicycle
"LINESTRING Z (87071.1844918802 452175.209029799 0,87055.4678019021 452180.67546023 0,86968.8055805607 452211.634913249 0)";w445359452;"445359452";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nootdorp-Centrum;;;;;;;;;;;;;;;;default;;;;asphalt;yes;;Ypenburgse Stationsweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (87109.8706554257 452161.896371448 0,87084.5121070147 452170.609768207 0,87071.1844918802 452175.209029799 0)";w445359453;"445359453";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nootdorp-Centrum;;;;;;;;;;;;;;;;default;;left|through|through;;asphalt;yes;;Ypenburgse Stationsweg;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (87339.8214174085 452292.382401194 0,87343.1483366536 452284.303370354 0,87346.84690078 452278.333459908 0)";w445385799;"445385799";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Donau;"50";;"2";;no
"LINESTRING Z (87373.7068947535 452265.528455632 0,87381.1006426034 452265.962166714 0,87388.4605156676 452267.943028064 0,87395.1189778425 452271.313193134 0,87400.7838957001 452275.776190224 0,87403.9140474897 452279.472439595 0,87406.6856835952 452283.540754038 0)";w445385800;"445385800";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Donau;"50";;"1";;no
"LINESTRING Z (87351.8166706073 452330.597135852 0,87349.2865445182 452328.150140759 0,87346.7445703292 452325.336110509 0,87344.0315518685 452321.545212214 0,87341.0282888156 452315.577328723 0,87339.8272690611 452311.999562304 0,87338.7293495421 452306.417500731 0,87338.5039499481 452300.934857042 0,87339.8214174085 452292.382401194 0)";w445385801;"445385801";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no|no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"none|through;right";;asphalt;yes;;Donau;"50";;"2";;no
"LINESTRING Z (87318.0179739809 452178.046331653 0,87309.6120487405 452158.165010609 0)";w445385802;"445385802";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q106631266;Q154952;;;;"1";yes;;;;;"Nootdorp;Den Haag-Ypenburg";;;;;;;;;;;;;;;;;;;;asphalt;yes;;Koning Willem-Alexanderviaduct;"50";;"2";;no
"LINESTRING Z (87348.8370777227 452262.238760003 0,87347.3084035512 452255.750118579 0,87342.8054627756 452243.916321773 0)";w445385803;"445385803";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q106631266;Q154952;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|left|through;;;yes;;Koning Willem-Alexanderviaduct;"50";;"3";;no
"LINESTRING Z (87278.8593208616 452047.667232196 0,87283.1935911568 452056.153982482 0,87286.7842882942 452063.938705522 0,87290.6289360054 452074.256978105 0)";w445385804;"445385804";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q106631266;Q154952;;;;;;;;;;;;;;;;;;;;;;;;;;;;through|through|right;;asphalt;yes;;Koning Willem-Alexanderviaduct;"50";;"3";;no
"LINESTRING Z (79759.1791513989 455235.270629944 0,79873.3623617456 455097.978568936 0,79876.5308973538 455093.958201796 0,79878.9391478746 455090.895155 0,79880.6353976396 455088.354724159 0,79893.1176329303 455071.363725566 0,79914.4013042156 455046.517440128 0,79918.2292659272 455042.119942822 0,79930.9093459634 455027.774415762 0,79939.1293798951 455018.192014492 0,79941.4823907604 455015.552679628 0,80065.502409216 454864.240883233 0,80077.1040865612 454847.430546466 0,80080.3300194008 454839.002948802 0,80084.9328088691 454824.111785111 0)";w459328811;"459328811";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S100;;;;;;;;;;yes;;Koningin Emmakade;"50";;;use_sidepath;use_sidepath
"LINESTRING Z (80320.1006497246 452042.218277248 0,80340.4914848058 452000.251290198 0,80348.7107792352 451984.271432467 0,80354.1652833053 451972.86190896 0,80354.9804640129 451963.168787129 0,80355.0419674367 451957.65976464 0,80353.6435238053 451949.034674651 0)";w462793370;"462793370";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S106;;;;;;;"left;through|through;right";NL:urban;;yes;;Moerweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (80725.7140246541 451482.250251668 0,80711.9823115062 451499.546791385 0)";w462793371;"462793371";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;no;;;S106;;;;;;;;NL:urban;;yes;;Middachtenweg;"50";;"2";no;no
"LINESTRING Z (86467.6700031231 452317.660412652 0,86458.0789080746 452309.090913948 0)";w466216903;"466216903";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;default;;;;;yes;;Laan van Leidschenveen;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (86474.0284534598 452305.166059161 0,86479.7787048698 452313.777304354 0)";w466216908;"466216908";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;||yes;;;;;;;;;;;;;;;;;;;;;;;;;yes|yes|no;;;;;;;;;;default;;;;;yes;;Laan van Leidschenveen;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (81696.4876411306 457843.917040668 0,81705.8620655928 457849.999146311 0)";w469680503;"469680503";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;;yes;;Waalsdorperweg;"50";;"2";;use_sidepath
"LINESTRING Z (81696.4876411306 457843.917040668 0,81700.2945437491 457837.674027444 0,81703.8301212844 457832.547767985 0,81743.5436082842 457774.255303672 0,81755.0575815058 457756.715660064 0,81757.7097683339 457753.015646756 0,81777.9800533623 457726.556371451 0,81784.1721416281 457718.475652365 0,81789.8093247575 457710.403110362 0,81879.1857986172 457581.333294192 0,81889.6077108719 457565.890884312 0,81911.2447021633 457535.806785851 0,81924.1037752157 457516.923621548 0)";w469680504;"469680504";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;asphalt;yes;;Van Alkemadelaan;"50";yes;"2";;use_sidepath
"LINESTRING Z (79692.130650758 451336.720967845 0,79683.1408812985 451347.060795573 0)";w469686345;"469686345";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Loevesteinlaan;"50";;"2";;use_sidepath
"LINESTRING Z (81690.9095454507 457852.723240885 0,81696.4876411306 457843.917040668 0)";w469715077;"469715077";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;left|through|through;;asphalt;yes;;Van Alkemadelaan;"50";yes;"3";;use_sidepath
"LINESTRING Z (85022.6112347433 456371.06392518 0,85048.9112424209 456333.584337491 0,85057.211014831 456321.839562021 0)";w469717925;"469717925";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through|through|right;;asphalt;yes;;Hofzichtlaan;"50";;"4";;use_sidepath
"LINESTRING Z (87234.8286058247 452359.482645673 0,87303.7763024663 452344.524672297 0,87317.8874204443 452340.56075677 0,87323.0018138256 452338.332576842 0,87327.9166205656 452335.550754636 0,87336.2593186977 452329.09489735 0,87344.0315518685 452321.545212214 0)";w474589539;"474589539";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Donau;"50";;"1";;no
"LINESTRING Z (82109.2085289477 454299.159651417 0,82111.1138341716 454290.196417082 0)";w474589547;"474589547";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Rijswijkseplein;"50";;"2";;use_sidepath
"LINESTRING Z (85829.9273723936 451995.530627303 0,85816.1230401559 451981.078902533 0,85775.7836570816 451939.978987792 0,85743.5649164598 451907.17866681 0)";w487011499;"487011499";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;;yes;;Ypenburgse Boslaan;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (86015.5917085995 452080.905293044 0,85972.7445197251 452086.862286967 0,85956.5670402268 452087.731907892 0,85945.7266657811 452087.615145056 0,85939.2584802729 452086.681124737 0,85936.0685756812 452085.690524439 0,85931.7716488118 452084.51498769 0,85923.907808103 452081.875619129 0,85920.6823694687 452080.796503454 0,85914.6494550866 452077.119175182 0,85907.233221859 452072.626500908 0,85901.2755589673 452067.946692422 0,85895.6898644226 452062.883403427 0,85856.9231169957 452023.786189545 0)";w487011500;"487011500";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Ypenburgse Boslaan;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (86168.2069655441 452056.683935217 0,86179.3941590123 452059.555945186 0)";w487011504;"487011504";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;through|through|right;;;yes;;Ypenburgse Boslaan;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (85981.3712656558 452072.778040586 0,86086.4225922061 452061.687171167 0)";w487011505;"487011505";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"through|through;right";;;yes;;Ypenburgse Boslaan;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (86086.4225922061 452061.687171167 0,86128.7283183599 452057.229698798 0,86145.1844464072 452055.666898417 0,86156.2174750776 452055.325216818 0,86165.1128648151 452056.170335843 0,86168.2069655441 452056.683935217 0)";w487011506;"487011506";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;through|through|right;;;yes;;Ypenburgse Boslaan;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (85879.5755178842 452025.797359162 0,85890.3714780306 452036.0515178 0,85908.8796620844 452054.332723048 0,85918.2895344936 452061.601812756 0,85924.9016799669 452065.493657045 0,85931.8576746796 452069.447504966 0)";w487011507;"487011507";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;;yes;;Ypenburgse Boslaan;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (85866.3259443384 452013.240558938 0,85879.5755178842 452025.797359162 0)";w487011508;"487011508";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Ypenburgse Boslaan;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (85831.9912772066 451980.146362538 0,85866.3259443384 452013.240558938 0)";w487011509;"487011509";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;;yes;;Ypenburgse Boslaan;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (85931.8576746796 452069.447504966 0,85936.9838972725 452070.567033283 0,85940.134973141 452071.725081391 0,85946.7095338409 452073.403153666 0,85952.465585027 452073.935348654 0,85960.1182483711 452074.207586659 0,85970.8017467268 452073.892593143 0,85981.3712656558 452072.778040586 0)";w487011510;"487011510";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Ypenburgse Boslaan;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (86458.0789080746 452309.090913948 0,86347.3372798021 452211.5950522 0)";w487011513;"487011513";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Ypenburgse Stationsweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (86335.0279710857 452185.515612495 0,86438.4630554495 452274.410302042 0)";w487011514;"487011514";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;||yes||;;;;;;;yes|not_right|no|not_left|yes;;;;;;;;;;;;;;;;;;yes|yes|no|yes|yes;;;;;;;;;;;;left|through|none|right|right;;;yes;;Ypenburgse Stationsweg;"50";;"5";use_sidepath;use_sidepath
"LINESTRING Z (86321.3508517024 452173.675664716 0,86335.0279710857 452185.515612495 0)";w487011516;"487011516";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes|yes|not_right|not_left;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"left;through|through|right|right";;;yes;;Ypenburgse Stationsweg;"50";;"4";use_sidepath;use_sidepath
"LINESTRING Z (86280.1939617668 452138.035373504 0,86321.3508517024 452173.675664716 0)";w487011517;"487011517";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"left;through|through|right|right";;;yes;;Ypenburgse Stationsweg;"50";;"4";use_sidepath;use_sidepath
"LINESTRING Z (86438.4630554495 452274.410302042 0,86458.8418615986 452292.256045476 0,86474.0284534598 452305.166059161 0)";w487011518;"487011518";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;||yes||;;;;;;;no|no|no|not_left|yes;;;;;;;;;;;;;;;;;;yes|yes|no|yes|yes;;;;;;;;;;;;left|through|none|right|right;;;yes;;Ypenburgse Stationsweg;"50";;"5";use_sidepath;use_sidepath
"LINESTRING Z (87181.4344291456 452127.294970305 0,87221.6014512513 452114.374733925 0)";w487011774;"487011774";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Pijnacker;Nootdorp";;;;;;;;;;;;;;;;default;;||right;;;yes;;Ypenburgse Stationsweg;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (87154.3555959182 452136.142703339 0,87181.4344291456 452127.294970305 0)";w487011775;"487011775";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Pijnacker;Nootdorp";;;;;;;;;;;;;;;;default;;;;;yes;;Ypenburgse Stationsweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (85802.9732546481 450156.89592513 0,85710.9135537545 450238.513741296 0)";w487076300;"487076300";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rijswijkse Waterweg;"50";;"2";no;no
"LINESTRING Z (85848.2252210686 450121.27262966 0,85837.8286908301 450131.687340515 0,85829.5360098284 450138.423141718 0,85819.1756435509 450145.999950317 0,85802.9732546481 450156.89592513 0)";w487076301;"487076301";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Rijswijkse Waterweg;"50";;"1";no;no
"LINESTRING Z (85802.9732546481 450156.89592513 0,85815.9352102983 450141.460525633 0,85840.5058501935 450115.916297707 0)";w487076302;"487076302";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Rijswijkse Waterweg;"50";;"1";no;no
"LINESTRING Z (84598.0848523909 449407.505813022 0,84599.622231271 449403.611811324 0)";w487077932;"487077932";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Brasserskade;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84617.0061354384 449395.699606633 0,84612.0325636126 449405.606339843 0,84610.2651004571 449410.705330776 0,84609.4876562351 449413.976597011 0)";w487077933;"487077933";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;through|through;;asphalt;yes;;Brasserskade;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84714.9146037132 449597.968896512 0,84622.7642412793 449535.643689114 0,84616.267188099 449531.462573326 0,84609.7722723007 449526.947617907 0,84604.3801151952 449522.272439865 0)";w487077938;"487077938";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;"through|through;right";;;yes;;Rijswijkse Waterweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84534.1574921783 449577.020626158 0,84575.5644192189 449537.156108147 0,84591.1509042375 449522.537210291 0,84599.3508583938 449514.621163242 0)";w487077939;"487077939";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;left|right;;asphalt;yes;;Singel;"50";yes;"2";use_sidepath;use_sidepath
"LINESTRING Z (79243.936699169 451832.059463634 0,79247.6324360395 451827.407586676 0,79276.0473254885 451791.634497221 0)";w509643742;"509643742";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;yes;;Loevesteinlaan;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (79318.427188836 451775.923706885 0,79288.3574493833 451807.114907403 0,79261.1629492994 451838.774441415 0,79257.2694038431 451843.050980687 0,79215.5349665829 451892.112806274 0,79166.8904142566 451950.927774753 0,79162.9571580931 451955.739117742 0,79133.045511694 451990.868042951 0,79103.4717287115 452026.081029501 0,79095.23467905 452036.132318129 0,79086.0924950227 452047.109875226 0)";w509643744;"509643744";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;yes;;Loevesteinlaan;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (79086.0924950227 452047.109875226 0,79053.8093487565 452085.457925705 0,79037.2190875817 452105.562462961 0)";w509643745;"509643745";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;yes;;Loevesteinlaan;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (79290.2506784865 453193.187096374 0,79285.574324784 453194.626894762 0,79282.8642995287 453195.024187948 0,79280.1922031102 453195.209482467 0,79273.9963061373 453193.245117822 0)";w510785946;"510785946";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;roundabout;left|through;;;yes;;Soestdijkseplein;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (81110.2284770915 458373.662989769 0,81114.3775227474 458369.773457279 0,81121.3517048338 458363.271487018 0,81131.4384706768 458356.901325572 0,81141.4442183615 458350.610281439 0,81155.6879565485 458344.56788792 0)";w518124150;"518124150";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;asphalt;yes;;Van Alkemadelaan;"50";;"2";;use_sidepath
"LINESTRING Z (81155.6879565485 458344.56788792 0,81144.850845588 458355.778500121 0,81132.9905056249 458363.599307994 0,81125.074768703 458368.524011187 0,81115.7164609879 458371.812157968 0,81110.2284770915 458373.662989769 0)";w518124152;"518124152";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;asphalt;yes;;Van Alkemadelaan;"50";yes;"2";;use_sidepath
"LINESTRING Z (88429.1670868645 452659.708145304 0,88427.8374091185 452664.399326656 0,88425.2518731546 452668.528686006 0,88421.6189092099 452671.781878251 0,88417.2231249422 452673.89917563 0)";w533390414;"533390414";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;roundabout;;;asphalt;;;;"50";yes;"1";;no
"LINESTRING Z (88427.5450769475 452649.715388994 0,88429.1055308917 452654.590476532 0,88429.1670868645 452659.708145304 0)";w533390415;"533390415";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;roundabout;;;asphalt;;;;"50";yes;"1";;no
"LINESTRING Z (83822.2181538206 451391.263480201 0,83812.5848061931 451418.596311113 0,83809.974821823 451425.120839069 0)";w535908955;"535908955";way;secondary;;;;;;;;;;;;;;;;;;;;;"Hoornwijck;Broekpolder";;;;"park_and_ride;commercial";;;;;;;;;;;;;;;;;;;;;;;;;;Rotterdamsweg;;;"Rijswijk-Centrum;Drievliet;Ypenburg";;;;Gemeente Den Haag;;;NL:rural;;;;;;;;;default;;;;;yes;S107;Laan van Delfvliet;"50";;"2";no;no
"LINESTRING Z (84612.6605477672 449515.679422009 0,84621.1543485107 449524.194220691 0,84724.651352916 449594.871738451 0)";w536696488;"536696488";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;merge_to_right|none;;;yes;;Rijswijkse Waterweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84495.830410241 449623.98563427 0,84483.5585680126 449636.109942892 0,84462.8925855437 449653.54951827 0,84434.8644156287 449677.435964498 0,84411.6003712962 449695.557929659 0)";w536696491;"536696491";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Singel;"50";yes;"1";use_sidepath;use_sidepath
"LINESTRING Z (84612.6605477672 449515.679422009 0,84604.3801151952 449522.272439865 0,84595.8685904843 449529.024518121 0,84580.3449182374 449543.230805344 0,84532.0946368601 449589.857272372 0)";w536696495;"536696495";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Singel;"50";yes;"1";use_sidepath;use_sidepath
"LINESTRING Z (84317.4895041582 449755.98877904 0,84322.976857474 449750.436334314 0)";w536696498;"536696498";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Singel;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (84256.4199756576 449821.237748866 0,84273.9688237177 449799.457378787 0,84295.0063190348 449776.848666646 0,84301.4852711846 449770.080382903 0,84309.48157825 449762.867747604 0,84312.2059626205 449760.42561173 0,84317.4895041582 449755.98877904 0)";w536696501;"536696501";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;through|right;;asphalt;yes;;Singel;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84411.6003712962 449695.557929659 0,84343.4203821071 449744.961131672 0,84333.8879621529 449752.75185654 0,84324.2760696021 449760.744018264 0)";w536696504;"536696504";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;left|through;;asphalt;yes;;Singel;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84607.9262993249 449387.015053314 0,84629.48080584 449351.693199223 0)";w536696930;"536696930";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;;yes;;Brasserskade;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (85452.256394369 450099.265789872 0,85504.166694745 450134.738434494 0)";w536698039;"536698039";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;left|;;;yes;;Rijswijkse Waterweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (85245.2271010524 449954.55674535 0,85262.964343788 449967.06030699 0,85378.1414128703 450046.890028707 0,85452.256394369 450099.265789872 0)";w536698040;"536698040";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Rijswijkse Waterweg;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (85373.1958326236 450054.436630876 0,85258.2166033757 449974.025639059 0,85240.1189791161 449961.760811409 0,85138.2480195322 449890.949884281 0)";w536698041;"536698041";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Rijswijkse Waterweg;"50";;"1";use_sidepath;use_sidepath
